x1,x2,y
-1.254598811526375,1.4203164615428774,-5.4516899540877155
4.507143064099161,-4.158600350049512,22.349131813212885
2.3199394181140507,-3.3837128590538623,14.56822045809736
0.986584841970366,3.985541885270793,-4.666462622927217
-3.439813595575635,1.0642905965958995,-11.785938803674481
-3.4400547966379733,-4.908029483833704,-0.06917694943035474
-4.419163878318005,-3.9852845713396787,-4.738424509778298
3.6617614577493516,1.6350176910805576,8.512827503805397
1.0111501174320878,-4.949384161537813,13.023108333755152
2.0807257779604544,-3.3919194858250137,14.572209943374121
-4.7941550570419755,0.48733789366586144,-15.3601496492075
4.699098521619943,1.918951976926932,10.152297304612098
3.324426408004218,1.5196125950260058,8.013109470710676
-2.8766088932172384,-2.757306905394402,-2.219381521881444
-3.181750327928994,2.1217922134753584,-12.976775502211622
-3.165954901465662,-2.6275091250319993,-3.4286736997008465
-1.9575775704046228,-1.7460030184073227,-1.8868500608226801
0.24756431632237863,2.4649140511802416,-4.135762339136263
-0.6805498135788426,1.496328990472147,-4.496405142583959
-2.0877085980195806,3.4922341049417795,-13.086174859698357
1.118528947223795,1.5761289230034334,1.1908888623733935
-3.6050613934795814,0.6830860333547157,-11.754884937899247
-2.0785535146478185,-4.063252321719075,1.978095501098439
-1.336381567063083,-1.3228419694056646,-1.0241536832044165
-0.43930015782964027,-2.3479763231827455,4.084517900014382
2.8517596139301364,-2.5601035662091642,13.893623697806749
-3.003262178416403,4.730105547524456,-18.381107828081337
0.14234438413611628,-1.069022753332396,3.186922264819097
0.9241456886204249,3.9204655517711338,-4.446010752126631
-4.5354958728000225,1.311386259972629,-15.98273172603089
1.0754485190143832,2.948113035416484,-2.40539966659898
-3.294758763127085,0.0263709310519209,-9.320993182806278
-4.349484070147205,0.7690388462635909,-14.810572073717458
4.488855372533333,-0.07482306181136078,13.412480354034443
4.656320330745594,-3.047570122019555,20.204879125649672
3.0839734811646107,2.2245211526150532,5.196154562407802
-1.9538623082662934,-2.192276375591442,-0.8215803908169936
-4.023278859936161,-4.756840335685462,-1.3184777999627824
1.8423302651215687,1.4547229590716784,3.5463746888223593
-0.5984750626039865,-3.2288932059295106,5.082391959065348
-3.7796176515522117,4.4045858435291425,-19.657532745666263
-0.048230898887298146,4.539285770025874,-9.224528919032547
-4.656114788847816,4.148643902204485,-21.774888738948615
4.093204020787821,-1.2984129974455563,15.232108737794507
-2.412200183999831,-4.845433834711326,3.115626397592204
1.6252228435398202,4.283185625877254,-3.604318192911208
-1.8828892391058902,-0.7181585168268567,-3.4526774265433713
0.20068021177810813,4.666548190436696,-7.464686289037779
0.4671027934327965,4.636199770892528,-7.425471235715095
-3.1514554447447294,3.5300945546736013,-15.81369958253192
4.695846277645586,-2.055511079304143,19.0436329874006
2.7513282336111455,-1.1490227139807474,10.851419892852014
4.394989415641891,3.5113667151685686,6.774281057493745
3.9482735042764876,-1.8307799484372236,16.012676610094804
0.9789997881108512,-3.305072533139075,10.09598247988512
4.218742350231167,0.5680126245835018,11.633696909598765
-4.115074979480805,4.36154774160781,-20.55606533452856
-3.040171375808548,1.9602979667497298,-12.292110915302379
-4.54772711089462,0.7006117008936492,-13.818832930573636
-1.7466966923673564,-4.028235062292315,3.796015460525164
-1.1132271031051797,1.1500722669916978,-4.063234614543156
-2.286509682261041,4.900538501042632,-16.544279830312412
3.2873750915192943,-3.59915984763476,17.99660528818774
-1.432466733064107,0.1832965236373676,-4.07232224359788
-2.1906549031261924,3.7737307192795537,-12.524524681328849
0.4269608315824849,2.407686177542044,-3.4386390030142095
-3.5907577502523735,1.9701574099526802,-14.632448991752868
3.0219698075403976,2.024840839871093,5.216531420156996
-4.254493563202292,-1.4050884878024483,-10.515251576156883
4.868869366005173,-2.0640815573550664,18.97189370188527
2.7224476929665737,3.093611554785136,2.1005536385526
-3.012843184658276,3.1011339467918084,-14.66560055432034
-4.944778828763976,3.6707231858010374,-21.504904870005422
3.154614284548341,4.132405525564714,2.637117222123538
2.0685734384761716,0.11342398860937841,6.9540842573027835
2.2900716804098735,0.015162946871996041,7.051437319654427
2.712703466859457,2.9829517896677515,2.2229994855686894
-4.259553482659096,1.4996393077776515,-15.031979477779338
-1.4153427145572737,2.0196687725770337,-8.445482292336209
-3.841309404748703,2.95792669436101,-16.02405222004095
3.6310342587559354,3.9000534181756628,4.182716000277124
1.2329812682755792,-1.620048431484642,7.204452841743669
-1.6910197514735081,-1.24417047360056,-2.941285571764843
-4.364416497139763,-4.06018060159131,-3.795952101153963
-1.890176782843378,0.7828014099617402,-6.793403091079924
-1.7481667797325295,-4.640577262032579,5.155562340854301
